Population,MedianIncome,RegionName,year,state_fip,_last_synced_
25900,85831,21030,2021,24,2023-12-02 16:48:15
7594,132900,21032,2021,24,2023-12-02 16:48:15
2988,79071,21034,2021,24,2023-12-02 16:48:15
8404,163750,21035,2021,24,2023-12-02 16:48:15
1995,173958,21036,2021,24,2023-12-02 16:48:15
21420,124759,21037,2021,24,2023-12-02 16:48:15
24811,72277,21040,2021,24,2023-12-02 16:48:15
42952,159032,21042,2021,24,2023-12-02 16:48:15
47358,138261,21043,2021,24,2023-12-02 16:48:15
44662,110785,21044,2021,24,2023-12-02 16:48:15
40522,110111,21045,2021,24,2023-12-02 16:48:15
15484,113346,21046,2021,24,2023-12-02 16:48:15
13279,136613,21047,2021,24,2023-12-02 16:48:15
10084,121275,21048,2021,24,2023-12-02 16:48:15
18193,113794,21050,2021,24,2023-12-02 16:48:15
149,170972,21051,2021,24,2023-12-02 16:48:15
670,68542,21052,2021,24,2023-12-02 16:48:15
3126,97865,21053,2021,24,2023-12-02 16:48:15
14479,140305,21054,2021,24,2023-12-02 16:48:15
274,250001,21056,2021,24,2023-12-02 16:48:15
4485,131184,21057,2021,24,2023-12-02 16:48:15
37038,86669,21060,2021,24,2023-12-02 16:48:15
55960,74876,21061,2021,24,2023-12-02 16:48:15
463,-666666666,21071,2021,24,2023-12-02 16:48:15
14887,87679,21074,2021,24,2023-12-02 16:48:15
35516,117565,21075,2021,24,2023-12-02 16:48:15
19684,124664,21076,2021,24,2023-12-02 16:48:15
76,161382,21077,2021,24,2023-12-02 16:48:15
19760,94409,21078,2021,24,2023-12-02 16:48:15
740,130938,21082,2021,24,2023-12-02 16:48:15
7254,101918,21084,2021,24,2023-12-02 16:48:15
16350,97919,21085,2021,24,2023-12-02 16:48:15
5740,106992,21087,2021,24,2023-12-02 16:48:15
9921,106793,21090,2021,24,2023-12-02 16:48:15
39817,111016,21093,2021,24,2023-12-02 16:48:15
12193,103084,21102,2021,24,2023-12-02 16:48:15
6212,180789,21104,2021,24,2023-12-02 16:48:15
17133,131667,21108,2021,24,2023-12-02 16:48:15
5155,137008,21111,2021,24,2023-12-02 16:48:15
35242,103099,21113,2021,24,2023-12-02 16:48:15
25955,123739,21114,2021,24,2023-12-02 16:48:15
59321,94417,21117,2021,24,2023-12-02 16:48:15
7243,137761,21120,2021,24,2023-12-02 16:48:15
61212,111376,21122,2021,24,2023-12-02 16:48:15
14987,112332,21128,2021,24,2023-12-02 16:48:15
7678,163370,21131,2021,24,2023-12-02 16:48:15
3115,136488,21132,2021,24,2023-12-02 16:48:15
31383,77593,21133,2021,24,2023-12-02 16:48:15
35306,93750,21136,2021,24,2023-12-02 16:48:15
4063,131382,21140,2021,24,2023-12-02 16:48:15
36625,118272,21144,2021,24,2023-12-02 16:48:15
28410,157655,21146,2021,24,2023-12-02 16:48:15
6420,105304,21152,2021,24,2023-12-02 16:48:15
684,110625,21153,2021,24,2023-12-02 16:48:15
7002,101103,21154,2021,24,2023-12-02 16:48:15
2803,125395,21155,2021,24,2023-12-02 16:48:15
381,117750,21156,2021,24,2023-12-02 16:48:15
39978,92846,21157,2021,24,2023-12-02 16:48:15
22221,97822,21158,2021,24,2023-12-02 16:48:15
2809,100278,21160,2021,24,2023-12-02 16:48:15
5965,109219,21161,2021,24,2023-12-02 16:48:15
4640,139028,21162,2021,24,2023-12-02 16:48:15
6891,114063,21163,2021,24,2023-12-02 16:48:15
17773,40932,21201,2021,24,2023-12-02 16:48:15
21314,54477,21202,2021,24,2023-12-02 16:48:15
21378,90032,21204,2021,24,2023-12-02 16:48:15
15319,33493,21205,2021,24,2023-12-02 16:48:15
51643,58036,21206,2021,24,2023-12-02 16:48:15
51927,57011,21207,2021,24,2023-12-02 16:48:15
36447,87912,21208,2021,24,2023-12-02 16:48:15
30146,86730,21209,2021,24,2023-12-02 16:48:15
15942,106925,21210,2021,24,2023-12-02 16:48:15
16420,74430,21211,2021,24,2023-12-02 16:48:15
34525,88679,21212,2021,24,2023-12-02 16:48:15
29579,44121,21213,2021,24,2023-12-02 16:48:15
21924,73308,21214,2021,24,2023-12-02 16:48:15
52550,42357,21215,2021,24,2023-12-02 16:48:15
27643,42906,21216,2021,24,2023-12-02 16:48:15
31694,34884,21217,2021,24,2023-12-02 16:48:15
47081,56250,21218,2021,24,2023-12-02 16:48:15
9278,101172,21219,2021,24,2023-12-02 16:48:15
41627,72724,21220,2021,24,2023-12-02 16:48:15
43576,60477,21221,2021,24,2023-12-02 16:48:15
59622,56940,21222,2021,24,2023-12-02 16:48:15
20531,31947,21223,2021,24,2023-12-02 16:48:15
46110,80984,21224,2021,24,2023-12-02 16:48:15
34362,43707,21225,2021,24,2023-12-02 16:48:15
6210,67064,21226,2021,24,2023-12-02 16:48:15
34471,71213,21227,2021,24,2023-12-02 16:48:15
50781,93792,21228,2021,24,2023-12-02 16:48:15
43933,48725,21229,2021,24,2023-12-02 16:48:15
33995,88962,21230,2021,24,2023-12-02 16:48:15
15746,73089,21231,2021,24,2023-12-02 16:48:15
66011,73377,21234,2021,24,2023-12-02 16:48:15
39876,81279,21236,2021,24,2023-12-02 16:48:15
30895,80401,21237,2021,24,2023-12-02 16:48:15
29619,57103,21239,2021,24,2023-12-02 16:48:15
38266,72999,21244,2021,24,2023-12-02 16:48:15
21119,89417,21286,2021,24,2023-12-02 16:48:15
39517,112599,21401,2021,24,2023-12-02 16:48:15
32655,98684,21403,2021,24,2023-12-02 16:48:15
450,138750,21405,2021,24,2023-12-02 16:48:15
19878,130816,21409,2021,24,2023-12-02 16:48:15
42049,53122,21502,2021,24,2023-12-02 16:48:15
2048,57128,21520,2021,24,2023-12-02 16:48:15
1449,54286,21521,2021,24,2023-12-02 16:48:15
201,17066,21523,2021,24,2023-12-02 16:48:15
741,56736,21524,2021,24,2023-12-02 16:48:15
557,47120,21529,2021,24,2023-12-02 16:48:15
1898,57143,21530,2021,24,2023-12-02 16:48:15
1880,40438,21531,2021,24,2023-12-02 16:48:15
13184,50349,21532,2021,24,2023-12-02 16:48:15
3855,60268,21536,2021,24,2023-12-02 16:48:15
587,97619,21538,2021,24,2023-12-02 16:48:15
2396,51442,21539,2021,24,2023-12-02 16:48:15
1500,51813,21541,2021,24,2023-12-02 16:48:15
1625,48654,21545,2021,24,2023-12-02 16:48:15
14160,57778,21550,2021,24,2023-12-02 16:48:15
1455,52083,21555,2021,24,2023-12-02 16:48:15
1516,45093,21557,2021,24,2023-12-02 16:48:15
2355,65647,21561,2021,24,2023-12-02 16:48:15
3093,46961,21562,2021,24,2023-12-02 16:48:15
23373,77069,21601,2021,24,2023-12-02 16:48:15
640,87917,21607,2021,24,2023-12-02 16:48:15
410,73750,21610,2021,24,2023-12-02 16:48:15
716,101042,21612,2021,24,2023-12-02 16:48:15
17688,48281,21613,2021,24,2023-12-02 16:48:15
10270,113026,21617,2021,24,2023-12-02 16:48:15
5765,88750,21619,2021,24,2023-12-02 16:48:15
13083,63164,21620,2021,24,2023-12-02 16:48:15
645,46932,21622,2021,24,2023-12-02 16:48:15
2478,69893,21623,2021,24,2023-12-02 16:48:15
217,-666666666,21624,2021,24,2023-12-02 16:48:15
2479,91458,21625,2021,24,2023-12-02 16:48:15
402,72031,21628,2021,24,2023-12-02 16:48:15
9999,64534,21629,2021,24,2023-12-02 16:48:15
2770,62026,21631,2021,24,2023-12-02 16:48:15
6090,52758,21632,2021,24,2023-12-02 16:48:15
372,46154,21634,2021,24,2023-12-02 16:48:15
1871,104063,21635,2021,24,2023-12-02 16:48:15
912,70100,21636,2021,24,2023-12-02 16:48:15
5125,120938,21638,2021,24,2023-12-02 16:48:15
4881,54882,21639,2021,24,2023-12-02 16:48:15
1627,70875,21640,2021,24,2023-12-02 16:48:15
5332,61115,21643,2021,24,2023-12-02 16:48:15
1319,123500,21645,2021,24,2023-12-02 16:48:15
447,100583,21647,2021,24,2023-12-02 16:48:15
116,140694,21648,2021,24,2023-12-02 16:48:15
2276,50625,21649,2021,24,2023-12-02 16:48:15
238,86282,21650,2021,24,2023-12-02 16:48:15
2488,64500,21651,2021,24,2023-12-02 16:48:15
156,110846,21652,2021,24,2023-12-02 16:48:15
1183,80833,21654,2021,24,2023-12-02 16:48:15
4679,77917,21655,2021,24,2023-12-02 16:48:15
1226,95139,21657,2021,24,2023-12-02 16:48:15
3678,114167,21658,2021,24,2023-12-02 16:48:15
1163,81065,21659,2021,24,2023-12-02 16:48:15
3942,71900,21660,2021,24,2023-12-02 16:48:15
2667,64643,21661,2021,24,2023-12-02 16:48:15
641,155982,21662,2021,24,2023-12-02 16:48:15
3512,71765,21663,2021,24,2023-12-02 16:48:15
648,70288,21664,2021,24,2023-12-02 16:48:15
151,132917,21665,2021,24,2023-12-02 16:48:15
13738,107797,21666,2021,24,2023-12-02 16:48:15
226,90417,21667,2021,24,2023-12-02 16:48:15
1645,77560,21668,2021,24,2023-12-02 16:48:15
149,-666666666,21669,2021,24,2023-12-02 16:48:15
816,55081,21671,2021,24,2023-12-02 16:48:15
162,70577,21672,2021,24,2023-12-02 16:48:15
2875,71131,21673,2021,24,2023-12-02 16:48:15
347,100500,21676,2021,24,2023-12-02 16:48:15
570,59453,21677,2021,24,2023-12-02 16:48:15
1704,57917,21678,2021,24,2023-12-02 16:48:15
261,-666666666,21679,2021,24,2023-12-02 16:48:15
40203,90531,21701,2021,24,2023-12-02 16:48:15
44783,92267,21702,2021,24,2023-12-02 16:48:15
39438,96906,21703,2021,24,2023-12-02 16:48:15
17372,152330,21704,2021,24,2023-12-02 16:48:15
4960,140769,21710,2021,24,2023-12-02 16:48:15
1087,81776,21711,2021,24,2023-12-02 16:48:15
9630,98472,21713,2021,24,2023-12-02 16:48:15
6594,87134,21716,2021,24,2023-12-02 16:48:15
971,76719,21719,2021,24,2023-12-02 16:48:15
6296,78592,21722,2021,24,2023-12-02 16:48:15
725,247284,21723,2021,24,2023-12-02 16:48:15
6873,77845,21727,2021,24,2023-12-02 16:48:15
914,87198,21733,2021,24,2023-12-02 16:48:15
889,38235,21734,2021,24,2023-12-02 16:48:15
2353,250001,21737,2021,24,2023-12-02 16:48:15
4185,230250,21738,2021,24,2023-12-02 16:48:15
63413,52065,21740,2021,24,2023-12-02 16:48:15
34190,73397,21742,2021,24,2023-12-02 16:48:15
3782,47652,21750,2021,24,2023-12-02 16:48:15
6847,152216,21754,2021,24,2023-12-02 16:48:15
5697,113631,21755,2021,24,2023-12-02 16:48:15
3069,95500,21756,2021,24,2023-12-02 16:48:15
2604,85862,21757,2021,24,2023-12-02 16:48:15
4454,96863,21758,2021,24,2023-12-02 16:48:15
184,-666666666,21762,2021,24,2023-12-02 16:48:15
522,53036,21766,2021,24,2023-12-02 16:48:15
592,44018,21767,2021,24,2023-12-02 16:48:15
12486,130802,21769,2021,24,2023-12-02 16:48:15
7291,159091,21770,2021,24,2023-12-02 16:48:15
31755,137500,21771,2021,24,2023-12-02 16:48:15
5357,124414,21773,2021,24,2023-12-02 16:48:15
14450,148512,21774,2021,24,2023-12-02 16:48:15
6146,99359,21776,2021,24,2023-12-02 16:48:15
2277,121739,21777,2021,24,2023-12-02 16:48:15
681,54706,21778,2021,24,2023-12-02 16:48:15
1759,104289,21779,2021,24,2023-12-02 16:48:15
2024,57168,21780,2021,24,2023-12-02 16:48:15
4358,77929,21782,2021,24,2023-12-02 16:48:15
9793,89188,21783,2021,24,2023-12-02 16:48:15
36809,125497,21784,2021,24,2023-12-02 16:48:15
10697,77352,21787,2021,24,2023-12-02 16:48:15
11598,83988,21788,2021,24,2023-12-02 16:48:15
4794,93578,21791,2021,24,2023-12-02 16:48:15
10862,108667,21793,2021,24,2023-12-02 16:48:15
2162,171696,21794,2021,24,2023-12-02 16:48:15
9292,71302,21795,2021,24,2023-12-02 16:48:15
8755,146908,21797,2021,24,2023-12-02 16:48:15
2627,94934,21798,2021,24,2023-12-02 16:48:15
30692,60466,21801,2021,24,2023-12-02 16:48:15
38566,58900,21804,2021,24,2023-12-02 16:48:15
24187,79337,21811,2021,24,2023-12-02 16:48:15
2662,92813,21813,2021,24,2023-12-02 16:48:15
180,94844,21814,2021,24,2023-12-02 16:48:15
4146,48022,21817,2021,24,2023-12-02 16:48:15
732,36875,21821,2021,24,2023-12-02 16:48:15
2364,46410,21822,2021,24,2023-12-02 16:48:15
143,77738,21824,2021,24,2023-12-02 16:48:15
5460,54875,21826,2021,24,2023-12-02 16:48:15
365,133375,21829,2021,24,2023-12-02 16:48:15
4529,89899,21830,2021,24,2023-12-02 16:48:15
3164,69457,21837,2021,24,2023-12-02 16:48:15
1931,78310,21838,2021,24,2023-12-02 16:48:15
465,80724,21840,2021,24,2023-12-02 16:48:15
1085,87928,21841,2021,24,2023-12-02 16:48:15
10960,63630,21842,2021,24,2023-12-02 16:48:15
3794,62285,21849,2021,24,2023-12-02 16:48:15
3405,67813,21850,2021,24,2023-12-02 16:48:15
7364,47656,21851,2021,24,2023-12-02 16:48:15
10510,46558,21853,2021,24,2023-12-02 16:48:15
1145,53137,21856,2021,24,2023-12-02 16:48:15
738,74609,21861,2021,24,2023-12-02 16:48:15
4904,61019,21863,2021,24,2023-12-02 16:48:15
640,63250,21864,2021,24,2023-12-02 16:48:15
358,110278,21865,2021,24,2023-12-02 16:48:15
990,61071,21869,2021,24,2023-12-02 16:48:15
1799,57857,21871,2021,24,2023-12-02 16:48:15
573,101276,21872,2021,24,2023-12-02 16:48:15
2239,66447,21874,2021,24,2023-12-02 16:48:15
7052,65294,21875,2021,24,2023-12-02 16:48:15
18635,92048,21901,2021,24,2023-12-02 16:48:15
5658,76016,21903,2021,24,2023-12-02 16:48:15
6386,88657,21904,2021,24,2023-12-02 16:48:15
11108,87303,21911,2021,24,2023-12-02 16:48:15
1393,71995,21912,2021,24,2023-12-02 16:48:15
935,73750,21913,2021,24,2023-12-02 16:48:15
725,65417,21914,2021,24,2023-12-02 16:48:15
2776,80293,21915,2021,24,2023-12-02 16:48:15
1983,95430,21917,2021,24,2023-12-02 16:48:15
4428,76394,21918,2021,24,2023-12-02 16:48:15
3400,113688,21919,2021,24,2023-12-02 16:48:15
910,83833,21920,2021,24,2023-12-02 16:48:15
44793,76214,21921,2021,24,2023-12-02 16:48:15
12771,57194,26726,2021,24,2023-12-02 16:48:15
11724,58800,48001,2021,26,2023-12-02 16:48:16
5839,79784,48003,2021,26,2023-12-02 16:48:16
5336,91122,48005,2021,26,2023-12-02 16:48:16
21728,137907,48009,2021,26,2023-12-02 16:48:16
8515,47391,48015,2021,26,2023-12-02 16:48:16
11427,77050,48017,2021,26,2023-12-02 16:48:16
34040,52155,48021,2021,26,2023-12-02 16:48:16
14886,154073,48025,2021,26,2023-12-02 16:48:16
14703,59471,48026,2021,26,2023-12-02 16:48:16
15213,50871,48030,2021,26,2023-12-02 16:48:16
17154,53096,48033,2021,26,2023-12-02 16:48:16
15656,52749,48034,2021,26,2023-12-02 16:48:16
35345,61527,48035,2021,26,2023-12-02 16:48:16
21028,57225,48036,2021,26,2023-12-02 16:48:16
43982,70115,48038,2021,26,2023-12-02 16:48:16
7480,60542,48039,2021,26,2023-12-02 16:48:16
9925,59504,48040,2021,26,2023-12-02 16:48:16
31885,114395,48042,2021,26,2023-12-02 16:48:16
15735,48101,48043,2021,26,2023-12-02 16:48:16
58933,102824,48044,2021,26,2023-12-02 16:48:16
24416,71303,48045,2021,26,2023-12-02 16:48:16
39642,84561,48047,2021,26,2023-12-02 16:48:16
10455,60639,48048,2021,26,2023-12-02 16:48:16
5493,79665,48049,2021,26,2023-12-02 16:48:16
17850,80644,48051,2021,26,2023-12-02 16:48:16
7216,69306,48054,2021,26,2023-12-02 16:48:16
15243,69866,48059,2021,26,2023-12-02 16:48:16
39800,46534,48060,2021,26,2023-12-02 16:48:16
9497,69485,48062,2021,26,2023-12-02 16:48:16
11341,86886,48065,2021,26,2023-12-02 16:48:16
47800,51861,48066,2021,26,2023-12-02 16:48:16
24107,93902,48067,2021,26,2023-12-02 16:48:16
6382,157665,48070,2021,26,2023-12-02 16:48:16
28719,58537,48071,2021,26,2023-12-02 16:48:16
15234,96993,48072,2021,26,2023-12-02 16:48:16
34316,82049,48073,2021,26,2023-12-02 16:48:16
9534,55942,48074,2021,26,2023-12-02 16:48:16
23433,61716,48075,2021,26,2023-12-02 16:48:16
24069,74986,48076,2021,26,2023-12-02 16:48:16
12507,84593,48079,2021,26,2023-12-02 16:48:16
22317,62521,48080,2021,26,2023-12-02 16:48:16
20469,68178,48081,2021,26,2023-12-02 16:48:16
16196,69015,48082,2021,26,2023-12-02 16:48:16
23682,80222,48083,2021,26,2023-12-02 16:48:16
15775,101599,48084,2021,26,2023-12-02 16:48:16
27213,123388,48085,2021,26,2023-12-02 16:48:16
24264,70523,48088,2021,26,2023-12-02 16:48:16
32593,43903,48089,2021,26,2023-12-02 16:48:16
30140,47118,48091,2021,26,2023-12-02 16:48:16
27637,62728,48092,2021,26,2023-12-02 16:48:16
24362,59426,48093,2021,26,2023-12-02 16:48:16
19862,87687,48094,2021,26,2023-12-02 16:48:16
5789,127396,48095,2021,26,2023-12-02 16:48:16
5473,53063,48097,2021,26,2023-12-02 16:48:16
20242,149337,48098,2021,26,2023-12-02 16:48:16
28431,69455,48101,2021,26,2023-12-02 16:48:16
55935,106715,48103,2021,26,2023-12-02 16:48:16
44269,58082,48104,2021,26,2023-12-02 16:48:16
37899,83947,48105,2021,26,2023-12-02 16:48:16
27474,73184,48108,2021,26,2023-12-02 16:48:16
43910,64318,48111,2021,26,2023-12-02 16:48:16
21633,100757,48114,2021,26,2023-12-02 16:48:16
26966,93022,48116,2021,26,2023-12-02 16:48:16
10383,69678,48117,2021,26,2023-12-02 16:48:16
13022,85731,48118,2021,26,2023-12-02 16:48:16
8836,56025,48120,2021,26,2023-12-02 16:48:16
12534,36700,48122,2021,26,2023-12-02 16:48:16
33054,75504,48124,2021,26,2023-12-02 16:48:16
21910,52912,48125,2021,26,2023-12-02 16:48:16
53658,42103,48126,2021,26,2023-12-02 16:48:16
40424,57164,48127,2021,26,2023-12-02 16:48:16
12437,88229,48128,2021,26,2023-12-02 16:48:16
16011,122781,48130,2021,26,2023-12-02 16:48:16
7616,74361,48131,2021,26,2023-12-02 16:48:16
5849,60998,48133,2021,26,2023-12-02 16:48:16
23960,80959,48134,2021,26,2023-12-02 16:48:16
27268,59049,48135,2021,26,2023-12-02 16:48:16
4762,75086,48137,2021,26,2023-12-02 16:48:16
10682,113644,48138,2021,26,2023-12-02 16:48:16
25849,34122,48141,2021,26,2023-12-02 16:48:16
9826,90642,48144,2021,26,2023-12-02 16:48:16
39741,49794,48146,2021,26,2023-12-02 16:48:16
27153,85947,48150,2021,26,2023-12-02 16:48:16
30954,78413,48152,2021,26,2023-12-02 16:48:16
37187,92485,48154,2021,26,2023-12-02 16:48:16
7871,87956,48158,2021,26,2023-12-02 16:48:16
14039,85450,48160,2021,26,2023-12-02 16:48:16
26901,58214,48161,2021,26,2023-12-02 16:48:16
28647,64423,48162,2021,26,2023-12-02 16:48:16
9108,96507,48164,2021,26,2023-12-02 16:48:16
8866,84129,48165,2021,26,2023-12-02 16:48:16
12727,66370,48166,2021,26,2023-12-02 16:48:16
23139,105802,48167,2021,26,2023-12-02 16:48:16
25057,153665,48168,2021,26,2023-12-02 16:48:16
21018,94893,48169,2021,26,2023-12-02 16:48:16
40882,96861,48170,2021,26,2023-12-02 16:48:16
13119,78438,48173,2021,26,2023-12-02 16:48:16
32255,58558,48174,2021,26,2023-12-02 16:48:16
22980,103172,48176,2021,26,2023-12-02 16:48:16
36684,117342,48178,2021,26,2023-12-02 16:48:16
63071,55358,48180,2021,26,2023-12-02 16:48:16
21626,72163,48182,2021,26,2023-12-02 16:48:16
42338,69220,48183,2021,26,2023-12-02 16:48:16
17847,47856,48184,2021,26,2023-12-02 16:48:16
48828,53570,48185,2021,26,2023-12-02 16:48:16
36133,58759,48186,2021,26,2023-12-02 16:48:16
52304,100150,48187,2021,26,2023-12-02 16:48:16
45287,109037,48188,2021,26,2023-12-02 16:48:16
14130,73702,48189,2021,26,2023-12-02 16:48:16
24992,58869,48192,2021,26,2023-12-02 16:48:16
17078,63716,48193,2021,26,2023-12-02 16:48:16
29990,60152,48195,2021,26,2023-12-02 16:48:16
67037,63676,48197,2021,26,2023-12-02 16:48:16
40248,55774,48198,2021,26,2023-12-02 16:48:16
14930,21180,48201,2021,26,2023-12-02 16:48:16
15029,31269,48202,2021,26,2023-12-02 16:48:16
21253,29881,48203,2021,26,2023-12-02 16:48:16
22218,27609,48204,2021,26,2023-12-02 16:48:16
31721,39988,48205,2021,26,2023-12-02 16:48:16
15271,32200,48206,2021,26,2023-12-02 16:48:16
20142,37139,48207,2021,26,2023-12-02 16:48:16
8357,23827,48208,2021,26,2023-12-02 16:48:16
28480,34104,48209,2021,26,2023-12-02 16:48:16
27127,33711,48210,2021,26,2023-12-02 16:48:16
6060,30271,48211,2021,26,2023-12-02 16:48:16
42899,32439,48212,2021,26,2023-12-02 16:48:16
20900,28718,48213,2021,26,2023-12-02 16:48:16
19817,30313,48214,2021,26,2023-12-02 16:48:16
10542,30017,48215,2021,26,2023-12-02 16:48:16
5497,38844,48216,2021,26,2023-12-02 16:48:16
6820,37917,48217,2021,26,2023-12-02 16:48:16
7278,24034,48218,2021,26,2023-12-02 16:48:16
43749,39179,48219,2021,26,2023-12-02 16:48:16
21859,74090,48220,2021,26,2023-12-02 16:48:16
41203,46209,48221,2021,26,2023-12-02 16:48:16
25037,38933,48223,2021,26,2023-12-02 16:48:16
38824,37206,48224,2021,26,2023-12-02 16:48:16
16201,52600,48225,2021,26,2023-12-02 16:48:16
6668,75236,48226,2021,26,2023-12-02 16:48:16
39974,31211,48227,2021,26,2023-12-02 16:48:16
57005,31330,48228,2021,26,2023-12-02 16:48:16
9307,36985,48229,2021,26,2023-12-02 16:48:16
17340,125018,48230,2021,26,2023-12-02 16:48:16
33555,33583,48234,2021,26,2023-12-02 16:48:16
45558,36219,48235,2021,26,2023-12-02 16:48:16
31134,120156,48236,2021,26,2023-12-02 16:48:16
29677,58700,48237,2021,26,2023-12-02 16:48:16
24927,28701,48238,2021,26,2023-12-02 16:48:16
37571,62278,48239,2021,26,2023-12-02 16:48:16
17213,55352,48240,2021,26,2023-12-02 16:48:16
15251,156192,48301,2021,26,2023-12-02 16:48:16
17244,150556,48302,2021,26,2023-12-02 16:48:16
16963,131270,48304,2021,26,2023-12-02 16:48:16
27916,161851,48306,2021,26,2023-12-02 16:48:16
43978,94914,48307,2021,26,2023-12-02 16:48:16
30622,108588,48309,2021,26,2023-12-02 16:48:16
43963,67389,48310,2021,26,2023-12-02 16:48:16
34666,67126,48312,2021,26,2023-12-02 16:48:16
34147,79602,48313,2021,26,2023-12-02 16:48:16
21286,70331,48314,2021,26,2023-12-02 16:48:16
27799,97201,48315,2021,26,2023-12-02 16:48:16
28227,91920,48316,2021,26,2023-12-02 16:48:16
28416,67122,48317,2021,26,2023-12-02 16:48:16
4401,69139,48320,2021,26,2023-12-02 16:48:16
32861,103293,48322,2021,26,2023-12-02 16:48:16
16816,125262,48323,2021,26,2023-12-02 16:48:16
17929,131002,48324,2021,26,2023-12-02 16:48:16
23737,74308,48326,2021,26,2023-12-02 16:48:16
21207,63998,48327,2021,26,2023-12-02 16:48:16
26095,60825,48328,2021,26,2023-12-02 16:48:16
23387,80016,48329,2021,26,2023-12-02 16:48:16
22000,111471,48331,2021,26,2023-12-02 16:48:16
19371,85992,48334,2021,26,2023-12-02 16:48:16
24224,89859,48335,2021,26,2023-12-02 16:48:16
27256,77993,48336,2021,26,2023-12-02 16:48:16
26233,40982,48340,2021,26,2023-12-02 16:48:16
18921,36538,48341,2021,26,2023-12-02 16:48:16
16419,28561,48342,2021,26,2023-12-02 16:48:16
23390,84795,48346,2021,26,2023-12-02 16:48:16
24916,115772,48348,2021,26,2023-12-02 16:48:16
7994,97981,48350,2021,26,2023-12-02 16:48:16
6922,76484,48353,2021,26,2023-12-02 16:48:16
8093,96446,48356,2021,26,2023-12-02 16:48:16
8643,86979,48357,2021,26,2023-12-02 16:48:16
9941,87356,48359,2021,26,2023-12-02 16:48:16
12089,117484,48360,2021,26,2023-12-02 16:48:16
14869,98333,48362,2021,26,2023-12-02 16:48:16
7417,157536,48363,2021,26,2023-12-02 16:48:16
4399,95746,48367,2021,26,2023-12-02 16:48:16
25826,100872,48371,2021,26,2023-12-02 16:48:16
17952,158631,48374,2021,26,2023-12-02 16:48:16
23468,101812,48375,2021,26,2023-12-02 16:48:16
18942,73345,48377,2021,26,2023-12-02 16:48:16
7695,121116,48380,2021,26,2023-12-02 16:48:16
13464,90273,48381,2021,26,2023-12-02 16:48:16
23674,117753,48382,2021,26,2023-12-02 16:48:16
12814,89646,48383,2021,26,2023-12-02 16:48:16
18394,83598,48386,2021,26,2023-12-02 16:48:16
23878,74951,48390,2021,26,2023-12-02 16:48:16
19760,70215,48393,2021,26,2023-12-02 16:48:16
